Time_s,Voltage_filt,Acc0_filt,Acc1_filt
0.0656506447831184,0.0430983852280305,0.000564400846522165,0.000646527812349668
0.0662368112543963,0.0418288697234134,0.000635080256476392,0.000649000230650977
0.0668229777256741,0.0405269778221359,0.000704472713444269,0.00065067719447069
0.0674091441969519,0.039195110517659,0.000756540557581223,0.000648101011146021
0.0679953106682298,0.0378363565507084,0.000777722070759795,0.000638118520235209
0.0685814771395076,0.0364540085666894,0.000759396177676923,0.000618357251464096
0.0691676436107855,0.0350510717309726,0.000699457158248996,0.000587569745056386
0.0697538100820633,0.0336298289385976,0.000602704177691125,0.00054581467342942
0.0703399765533412,0.0321915246336547,0.000479970389825459,0.000494458429044191
0.070926143024619,0.0307362166566739,0.000346151358268855,0.000435981604651181
0.0715123094958969,0.0292628212582956,0.000217499728674373,0.000373592529478162
0.0720984759671747,0.0277693434709589,0.000108694173248828,0.000310700173585516
0.0726846424384525,0.0262532488793199,3.02365879697328e-05,0.000250359004838183
0.0732708089097304,0.0247119056125084,-1.33308141316706e-05,0.000194824561341536
0.0738569753810082,0.0231430194806522,-2.40572856662816e-05,0.00014532218731209
0.0744431418522861,0.02154499808612,-9.9577448710542e-06,0.000102047799383527
0.0750293083235639,0.0199171981124718,1.67345717040879e-05,6.43416360999568e-05
0.0756154747948418,0.018260033106454,4.2087659476586e-05,3.09526954806362e-05
0.0762016412661196,0.0165749561759822,5.32689442426542e-05,3.43072548142979e-07
0.0767878077373975,0.0148643657182301,4.10807458764252e-05,-2.89821552683221e-05
0.0773739742086753,0.0131314723186973,1.74811034799343e-06,-5.81410069192091e-05
0.0779601406799531,0.0113801143301629,-6.23785959103315e-05,-8.76035490172267e-05
0.078546307151231,0.0096144821409266,-0.00014333545626579,-0.000117078690361353
0.0791324736225088,0.00783874923782917,-0.000229168915758414,-0.000145617456203011
0.0797186400937867,0.00605667597902895,-0.000306356795220044,-0.000171903973486628
0.0803048065650645,0.00427128600230215,-0.000362556164020453,-0.000194629724859732
0.0808909730363424,0.00248469166335546,-0.00038914070262816,-0.000212834367533464
0.0814771395076202,0.000698082351543728,-0.000383027031132978,-0.000226142989574514
0.082063305978898,-0.00108817800684088,-0.000347426592330599,-0.000234886503159923
0.0826494724501758,-0.00287443361371752,-0.000291371382191042,-0.000240115735859871
0.0832356389214537,-0.00466166684984107,-0.000228104277327115,-0.000243508968301739
0.0838218053927315,-0.00645147587230393,-0.000172646676734591,-0.000247161272861698
0.0844079718640094,-0.00824604244573893,-0.00013901273204219,-0.000253264999139266
0.0849941383352872,-0.0100480308884985,-0.000137602409646676,-0.000263741130768199
0.0855803048065651,-0.0118604000482609,-0.000173266727487111,-0.000279921134320243
0.0861664712778429,-0.0136861393012262,-0.000244407734386476,-0.000302368619227327
0.0867526377491208,-0.015527931427728,-0.000343279298269033,-0.000330870726156418
0.0873388042203986,-0.0173877398611311,-0.000457430678965462,-0.000364564812610591
0.0879249706916764,-0.0192663624623664,-0.000572024554383243,-0.000402142750194633
0.0885111371629543,-0.02116306587334,-0.000672600056299484,-0.00044209660760491
0.0890973036342321,-0.0230754403483924,-0.000747765401499082,-0.000482995428178767
0.08968347010551,-0.0249995619936217,-0.000791311029910431,-0.000523773541047687
0.0902696365767878,-0.0269304592174053,-0.000803338056752065,-0.000563971235097577
0.0908558030480657,-0.0288628092519676,-0.000790183641803097,-0.000603844061001432
0.0914419695193435,-0.0307917499196574,-0.00076315757217338,-0.000644285541275147
0.0920281359906214,-0.0327136623358052,-0.000736334006656272,-0.000686579792103245
0.0926143024618992,-0.0346267605614831,-0.000723822982277178,-0.000732065571777153
0.093200468933177,-0.0365313357869692,-0.000737043760225723,-0.000781807881850533
0.0937866354044549,-0.0384295630711274,-0.000782518262239611,-0.000836338143306777
0.0943728018757327,-0.0403248865725812,-0.000860600047413632,-0.000895479093143562
0.0949589683470106,-0.0422211232605753,-0.000965375411073179,-0.000958255189306507
0.0955451348182884,-0.0441215034701767,-0.00108575375505119,-0.00102290617412099
0.0961313012895663,-0.0460278547172559,-0.00120754305775557,-0.00108703729593548
0.0967174677608441,-0.0479400621685371,-0.00131612031006954,-0.00114792121740598
0.097303634232122,-0.0498558759557354,-0.00139918964693402,-0.00120291481362054
0.0978898007033998,-0.0517711008940689,-0.0014490978457454,-0.00124990196570666
0.0984759671746776,-0.0536801554654453,-0.00146425780458804,-0.00128765441111373
0.0990621336459555,-0.0555769051096438,-0.00144940380136143,-0.0013160256750787
0.0996483001172333,-0.0574556006311524,-0.00141463375612008,-0.00133594442351124
0.100234466588511,-0.0593117325819426,-0.00137343394924507,-0.00134923037575677
0.100820633059789,-0.0611426483763459,-0.00134007859794215,-0.00135829494106316
0.101406799531067,-0.062947839285166,-0.00132691032766453,-0.00136579467853258
0.101992966002345,-0.0647288695762879,-0.0013420193587701,-0.00137428308235094
0.102579132473623,-0.0664889875289403,-0.00138775259461199,-0.00138588120880309
0.1031652989449,-0.0682325119336318,-0.00146032001594358,-0.00140198678920589
0.103751465416178,-0.0699641028944835,-0.00155055907815019,-0.00142306405602108
0.104337631887456,-0.0716880053322631,-0.00164570734767642,-0.00144857428057146
0.104923798358734,-0.0734073350335104,-0.00173185285417569,-0.00147709315894292
0.105509964830012,-0.0751234955637679,-0.00179660460341889,-0.00150661379705322
0.10609613130129,-0.0768358562598636,-0.00183147400996909,-0.00153497308512969
0.106682297772567,-0.0785418193567291,-0.00183350230099223,-0.00156029321170731
0.107268464243845,-0.0802373056730291,-0.00180581264854764,-0.00158132604091675
0.107854630715123,-0.0819175331504319,-0.00175698050700695,-0.00159763437954904
0.108440797186401,-0.0835778586799382,-0.00169935044902588,-0.00160961108085553
0.109026963657679,-0.0852144624933581,-0.00164663190053223,-0.00161837252499111
0.109613130128957,-0.0868247361593364,-0.00161124189529656,-0.00162554756136044
0.110199296600234,-0.0884073270495124,-0.00160190726352285,-0.00163295797883052
0.110785463071512,-0.0899618833886273,-0.00162198435494175,-0.00164220831682843
0.11137162954279,-0.0914886341441822,-0.0016688136803692,-0.00165426898972148
0.111957796014068,-0.0929879879764877,-0.00173423025885636,-0.00166918026488501
0.112543962485346,-0.0944603067582616,-0.0018061370864282,-0.00168597130336826
0.113130128956624,-0.0959059092009411,-0.0018708539420998,-0.00170280369069517
0.113716295427902,-0.0973252401837977,-0.00191580344416569,-0.00171728769144266
0.114302461899179,-0.0987190691922208,-0.00193201677929007,-0.00172691600087233
0.114888628370457,-0.100088591052751,-0.00191595980406805,-0.00172957237115966
0.115474794841735,-0.101435362214881,-0.00187030731978076,-0.00172404677631935
0.116060961313013,-0.102761061826811,-0.00180350669813484,-0.00171043487097394
0.116647127784291,-0.104067108867724,-0.00172822040028149,-0.00169028569321404
0.117233294255569,-0.105354217663186,-0.00165896141882315,-0.00166643401404123
0.117819460726846,-0.10662202322176,-0.00160938833471007,-0.00164257679969441
0.118405627198124,-0.107868905667583,-0.00158978023309289,-0.00162273595165869
0.118991793669402,-0.109092074517753,-0.00160516248690241,-0.00161073176079584
0.11957796014068,-0.110287891018664,-0.00165441981414146,-0.00160970507180371
0.120164126611958,-0.111452367073153,-0.00173054533021114,-0.00162166704178276
0.120750293083236,-0.112581776703546,-0.00182197127653438,-0.00164709067986652
0.121336459554513,-0.113673303256109,-0.0019147396329389,-0.00168465688576446
0.121922626025791,-0.114725603470378,-0.00199511810553364,-0.00173132223338858
0.122508792497069,-0.115739134755479,-0.002052168845762,-0.00178279947188401
0.123094958968347,-0.116716121217317,-0.00207976495642974,-0.00183435655634565
0.123681125439625,-0.117660143623376,-0.00207764800945658,-0.00188167474349626
0.124267291910903,-0.118575475550545,-0.00205131615924509,-0.0019214915704303
0.124853458382181,-0.119466366946607,-0.00201077570134941,-0.00195190143097474
0.125439624853458,-0.120336452472893,-0.00196841665663397,-0.00197236924038669
0.126025791324736,-0.12118836210651,-0.00193643789719594,-0.00198358435953958
0.126611957796014,-0.122023498549031,-0.00192432449842095,-0.00198721317738017
0.127198124267292,-0.122841878930657,-0.00193686161850417,-0.00198550993545692
0.12778429073857,-0.123641955319837,-0.00197306155056238,-0.00198074889373051
0.128370457209848,-0.124420422146887,-0.00202620663319013,-0.00197456364038706
0.128956623681125,-0.125172124084953,-0.0020850072504866,-0.00196740622690297
0.129542790152403,-0.12589021812611,-0.00213567640999499,-0.00195834177484224
0.130128956623681,-0.126566691386393,-0.00216455276571522,-0.00194525858305329
0.130715123094959,-0.12719322781268,-0.00216078319925507,-0.00192540348530917
0.131301289566237,-0.127762307956702,-0.00211853747269554,-0.00189606143110049
0.131887456037515,-0.128268345847384,-0.00203830132165357,-0.00185521320139008
0.132473622508793,-0.128708627946205,-0.00192697616662927,-0.00180206784141026
0.13305978898007,-0.129083840351725,-0.00179675859973323,-0.00173741033439773
0.133645955451348,-0.129398059569585,-0.00166302005927289,-0.0016637146618607
0.134232121922626,-0.129658215018221,-0.00154160233991408,-0.00158498048366461
0.134818288393904,-0.129873165325701,-0.00144604976216176,-0.00150629286276522
0.135404454865182,-0.130052614374374,-0.00138529785933489,-0.00143317294962967
0.13599062133646,-0.130206081084857,-0.00136223949462069,-0.00137083985688487
0.136576787807737,-0.130342035452941,-0.00137341913774328,-0.00132350525665516
0.137162954279015,-0.130467199769933,-0.00140989981576078,-0.00129378758836669
0.137749120750293,-0.130585974315723,-0.00145913874512534,-0.00128231323051591
0.138335287221571,-0.130699999528997,-0.00150752324240242,-0.00128759159175086
0.138921453692849,-0.130807950988347,-0.00154308276953845,-0.00130626317497758
0.139507620164127,-0.130905688965084,-0.00155783861732405,-0.00133374751769963
0.140093786635404,-0.130986803216874,-0.00154931077640104,-0.00136515534568158
0.140679953106682,-0.131043451439907,-0.00152087296836321,-0.00139618556860021
0.14126611957796,-0.131067294696184,-0.00148089093375233,-0.00142373597238168
0.141852286049238,-0.131050352684573,-0.00144083270285769,-0.00144612658165019
0.142438452520516,-0.130985697611663,-0.00141274405740846,-0.00146302486900104
0.143024618991794,-0.130867988251012,-0.00140659928810402,-0.00147521825732381
0.143610785463072,-0.13069386813572,-0.00142805166869805,-0.00148429234989805
0.144196951934349,-0.130462225138506,-0.00147702392094786,-0.00149217816886787
0.144783118405627,-0.130174269909906,-0.00154741528703017,-0.00150055597113606
0.145369284876905,-0.129833377408379,-0.00162799132983279,-0.00151023245454869
0.145955451348183,-0.129444669936606,-0.00170430539279256,-0.00152070853446215
0.146541617819461,-0.129014382386459,-0.00176131076265283,-0.00153011693931993
0.147127784290739,-0.128549102434391,-0.00178618342624553,-0.0015355534487148
0.147713950762016,-0.128055000527643,-0.00177081139509507,-0.00153367067521353
0.148300117233294,-0.127537159824292,-0.00171344654215257,-0.00152134633949043
0.148886283704572,-0.126999093597399,-0.00161916944318596,-0.00149627996095155
0.14947245017585,-0.126442501356708,-0.00149905805819407,-0.00145744198116062
0.150058616647128,-0.125867267462644,-0.00136821738861592,-0.00140533508762535
0.150644783118406,-0.125271658930067,-0.0012430562462221,-0.00134202838828668
0.151230949589683,-0.12465265499205,-0.00113834161836501,-0.00127093639711559
0.151817116060961,-0.124006350031671,-0.00106459465933819,-0.00119636630469706
0.152403282532239,-0.123328393341825,-0.00102631255508001,-0.00112292389605146
0.152989449003517,-0.122614438317742,-0.00102133092940706,-0.00105489733208375
0.153575615474795,-0.121860573011574,-0.00104142509962638,-0.000995708891672294
0.154161781946073,-0.121063707227627,-0.00107402915876754,-0.000947478905430697
0.154747948417351,-0.120221891749206,-0.00110475744074673,-0.00091074262022961
0.155334114888628,-0.119334534349345,-0.0011202599484711,-0.000884401631390641
0.155920281359906,-0.118402472036299,-0.00111085818316556,-0.000866001653505996
0.156506447831184,-0.117427880516778,-0.00107242924582395,-0.000852334073879676
0.157092614302462,-0.116414041526871,-0.00100715271611226,-0.000840191924263104
0.15767878077374,-0.115365014369285,-0.000922976288347757,-0.000827008439263093
0.158264947245018,-0.114285249580263,-0.000831925980787634,-0.000811177683525704
0.158851113716295,-0.113179157129383,-0.000747618406037157,-0.000792056584615448
0.159437280187573,-0.112050637718851,-0.000682481112458667,-0.000769805225690197
0.160023446658851,-0.11090261938935,-0.000645230539055057,-0.000745209351861429
0.160609613130129,-0.109736683001245,-0.000639093680250188,-0.000719490973928362
0.161195779601407,-0.108552863687157,-0.000661106248467775,-0.000694017586641449
0.161781946072685,-0.10734967186685,-0.000702610996055374,-0.000669879201896207
0.162368112543962,-0.106124326677882,-0.00075085705744937,-0.000647456376354525
0.16295427901524,-0.104873172759394,-0.000791402195226198,-0.000626191215223728
0.163540445486518,-0.103592242185799,-0.000810871268624823,-0.000604699516419848
0.164126611957796,-0.102277893722608,-0.000799547401215342,-0.000581179067306226
0.164712778429074,-0.100927420712647,-0.000753288551326702,-0.000553920421083926
0.165298944900352,-0.0995395049037991,-0.000674382234892097,-0.000521716423095956
0.16588511137163,-0.0981144256735434,-0.000571158211297673,-0.000484080204279071
0.166471277842907,-0.0966540058287282,-0.000456428374432186,-0.000441308999473274
0.167057444314185,-0.0951613598354066,-0.000345058885104042,-0.000394468509241574
0.167643610785463,-0.0936405565811724,-0.000251150854361632,-0.000345311249389643
0.168229777256741,-0.0920962733037363,-0.00018537762768369,-0.000296073305021046
0.168815943728019,-0.0905334262519531,-0.000152987209692109,-0.00024911234501566
0.169402110199297,-0.0889567099539791,-0.000152841403432713,-0.00020645181697116
0.169988276670574,-0.0873700299861924,-0.000177662688466724,-0.000169379687075485
0.170574443141852,-0.0857759387089713,-0.000215437913220405,-0.000138226805270748
0.17116060961313,-0.0841752683357578,-0.00025172148410895,-0.000112345929542025
0.171746776084408,-0.0825671256641387,-0.000272415440735842,-9.02353514726699e-05
0.172332942555686,-0.0809492879557673,-0.00026650149145788,-6.97621806588412e-05
0.172919109026964,-0.079318887555984,-0.000228188042111357,-4.84868893415338e-05
0.173505275498242,-0.0776731583919328,-0.000158034827584058,-2.40812654193227e-05
0.174091441969519,-0.076009995858005,-6.28195324613674e-05,5.24314577058583e-06
0.174677608440797,-0.0743281694927403,4.5831442555887e-05,4.04339555124724e-05
0.175263774912075,-0.072627175685131,0.00015377451896558,8.15214356883931e-05
0.175849941383353,-0.0709068579090765,0.000247178772557347,0.000127753221270446
0.176436107854631,-0.0691670168628962,0.000315295538546257,0.000177842534502347
0.177022274325909,-0.0674072474018132,0.000352624406881676,0.000230235870518276
0.177608440797186,-0.0656271359683338,0.000360051528435615,0.00028336692663877
0.178194607268464,-0.0638267577578279,0.000344736323849371,0.000335903565967994
0.178780773739742,-0.0620072363243661,0.00031876410795095,0.000386974326350056
0.17936694021102,-0.0601710777869834,0.000296817245729307,0.00043631379205052
0.179953106682298,-0.058322090030436,0.000293304385456305,0.000484255090002675
0.180539273153576,-0.0564648785892952,0.000319496228111201,0.00053154877111226
0.181125439624853,-0.0546040746386161,0.000381225868538421,0.000579066009939072
0.181711606096131,-0.0527435246355813,0.000477611138137097,0.000627491831792739
0.182297772567409,-0.050885648197718,0.000601058222712637,0.000677101676084727
0.182883939038687,-0.0490310916788508,0.000738552152067647,0.00072766227315821
0.183470105509965,-0.0471787150260407,0.000873987999706741,0.000778449151008248
0.184056271981243,-0.045325875956034,0.000991098524363821,0.000828352969722528
0.184642438452521,-0.0434689330159784,0.00107642445785096,0.000876046413874674
0.185228604923798,-0.041603881815376,0.00112176970493097,0.000920182307510095
0.185814771395076,-0.0397270469052045,0.00112568415570893,0.000959587587814894
0.186400937866354,-0.0378357455947538,0.00109370104660275,0.000993417943576765
0.186987104337632,-0.0359288234572664,0.00103728757604852,0.00102125046182074
0.18757327080891,-0.0340069703778071,0.000971704136962704,0.00104310779789839
0.188159437280188,-0.032072772054084,0.000913168911536263,0.00105941532314939
0.188745603751465,-0.0301305019715473,0.000875856941476127,0.00107089341936055
0.189331770222743,-0.0281856815818646,0.000869300001966186,0.00107839473185453
0.189917936694021,-0.0262444414224425,0.000896682213649622,0.0010827205060311
0.190504103165299,-0.0243127370556639,0.000954355081243692,0.00108447838965744
0.191090269636577,-0.0223955204910741,0.00103265872610396,0.00108404556587538
0.191676436107855,-0.0204960086645503,0.00111788331904018,0.00108165769397167
0.192262602579132,-0.0186151932406839,0.00119498711218854,0.00107757774919619
0.19284876905041,-0.0167517034353703,0.00125054645460826,0.00107225946298642
0.193434935521688,-0.0149020776668198,0.00127537380194576,0.00106643894792604
0.194021101992966,-0.0130614133646546,0.00126630754501501,0.00106114439150925
0.194607268464244,-0.0112242586477798,0.00122683926176705,0.00105765362691535
0.195193434935522,-0.00938554355679294,0.00116646908316752,0.00105742072170422
0.1957796014068,-0.00754137014860896,0.00109892320514126,0.00106195718272445
0.196365767878077,-0.00568956542115817,0.00103958045146175,0.00107264184740582
0.196951934349355,-0.00382998221257276,0.00100259903620425,0.00109047097132604
0.197538100820633,-0.00196457329731653,0.00099828781335834,0.00111581865452534
0.198124267291911,-9.72683052819362e-05,0.00103121871347162,0.00114830414060545
0.198710433763189,0.00176633077055109,0.00109943402394304,0.00118682749748878
0.199296600234467,0.00361943515468093,0.00119488969526802,0.00122975958600962
0.199882766705744,0.00545473397915331,0.00130503765396668,0.00127521028932239
0.200468933177022,0.00726520654922993,0.00141523457052578,0.00132129417380027
0.2010550996483,0.00904499694318847,0.00151151227705041,0.00136635928670448
0.201641266119578,0.0107902041707109,0.00158318242300184,0.00140918996779894
0.202227432590856,0.0124994067333494,0.00162478450339769,0.0014491885315997
0.202813599062134,0.0141737743578389,0.00163701358149041,0.00148649019394926
0.203399765533411,0.0158167220463623,0.00162645707096386,0.00152193185037425
0.203985932004689,0.0174331797088739,0.00160419339358801,0.00155683050961982
0.204572098475967,0.0190286375397611,0.00158351945784927,0.00159261569137941
0.205158264947245,0.0206081748498537,0.00157724021376711,0.0016304303055391
0.205744431418523,0.0221756789873749,0.00159504107402309,0.0016708112854382
0.206330597889801,0.0237333904027548,0.00164145494781455,0.00171350010389583
0.206916764361079,0.0252817904519358,0.00171482812853158,0.00175737893980216
0.207502930832356,0.0268197495945852,0.00180749951248569,0.00180052446495458
0.208089097303634,0.0283448275859247,0.00190717082320209,0.00184039888503563
0.208675263774912,0.0298536546020358,0.00199921020159557,0.00187420116474833
0.20926143024619,0.031342370690625,0.00206944705206037,0.00189934999930283
0.209847596717468,0.0328071123979885,0.00210691969130175,0.00191399371796754
0.210433763188746,0.0342445007312621,0.0021060461298203,0.00191740439185272
0.211019929660023,0.0356520373761377,0.00206779744791707,0.00191015077133769
0.211606096131301,0.0370283082092779,0.0019996406024733,0.00189403140461601
0.212192262602579,0.038372952610863,0.00191424937670988,0.00187182077583519
0.212778429073857,0.0396864541234913,0.00182721711410568,0.0018468952201261
0.213364595545135,0.0409698725008559,0.00175419886027144,0.00182277936752242
0.213950762016413,0.0422246214975373,0.00170802514871374,0.00180264232479387
0.214536928487691,0.0434523199439855,0.00169634006801192,0.00178880628803497
0.215123094958968,0.0446546752979131,0.00172021739904402,0.00178237954388022
0.215709261430246,0.0458333553648568,0.00177401917945699,0.00178312932882929
0.216295427901524,0.0469898545397037,0.00184652094888442,0.0017896393253566
0.216881594372802,0.0481254049516075,0.00192308669434251,0.00179969140099095
0.21746776084408,0.0492409780637075,0.00198847905275655,0.00181074504348972
0.218053927315358,0.0503373772854186,0.00202977020959836,0.00182039858615809
0.218640093786635,0.0514153683141672,0.00203879822604294,0.00182677306641435
0.219226260257913,0.052475757987969,0.00201369908995803,0.00182879927361965
0.219812426729191,0.0535193333569717,0.001959221773617,0.00182638055302385
0.220398593200469,0.0545466129584516,0.00188576699291437,0.00182037795256999
0.220984759671747,0.0555574263008809,0.00180733531111335,0.00181237582538889
0.221570926143025,0.0565504095242319,0.00173878137490503,0.00180425545285789
0.222157092614302,0.0575225689268359,0.0016929080494766,0.0017976910520497
